invoice_id,customer_id,order_date,product_id,quantity,unit_price,revenue
INV-38487,C0142,2023-07-25,P041,2,46.7,93.4
INV-48086,C0054,2024-12-04,P040,1,14.63,14.63
INV-27389,C0089,2024-12-28,P044,1,274.13,274.13
INV-76046,C0167,2024-07-09,P012,1,575.18,575.18
INV-52255,C0178,2024-12-28,P041,1,152.72,152.72
INV-56168,C0030,2024-07-29,P049,1,410.98,410.98
INV-84794,C0123,2025-08-23,P038,1,172.08,172.08
INV-64719,C0171,2024-11-21,P046,3,281.2,843.5999999999999
INV-65363,C0137,2025-04-07,P019,1,265.36,265.36
INV-23955,C0004,2023-01-26,P034,1,107.79,107.79
INV-16955,C0098,2024-11-17,P010,1,133.42,133.42
INV-44993,C0015,2025-02-07,P013,1,507.75,507.75
INV-99573,C0042,2023-09-14,P019,7,477.95,3345.65
INV-48684,C0038,2023-07-28,P004,3,152.77,458.31000000000006
INV-57013,C0139,2025-04-13,P003,6,126.19,757.14
INV-90754,C0116,2025-06-07,P007,6,596.94,3581.6400000000003
INV-83647,C0173,2025-06-04,P048,2,588.87,1177.74
INV-94819,C0058,2024-07-28,P048,1,163.13,163.13
INV-76967,C0100,2025-03-14,P016,1,360.2,360.2
INV-97096,C0179,2023-02-18,P019,1,377.18,377.18
INV-64600,C0098,2025-03-18,P025,7,122.16,855.12
INV-82368,C0176,2023-02-25,P021,3,545.66,1636.98
INV-42943,C0004,2023-07-27,P048,5,576.48,2882.4
INV-68073,C0159,2025-04-29,P050,1,586.61,586.61
INV-94886,C0058,2024-01-12,P041,2,105.39,210.78
INV-89087,C0151,2023-07-21,P035,1,433.82,433.82
INV-68827,C0050,2023-07-01,P019,1,387.96,387.96
INV-34507,C0175,2023-06-27,P005,2,105.99,211.98
INV-59440,C0132,2023-02-11,P008,1,465.26,465.26
INV-82954,C0110,2023-09-28,P018,1,17.14,17.14
INV-86544,C0034,2025-05-16,P011,1,220.65,220.65
INV-53327,C0066,2024-04-22,P001,5,144.92,724.5999999999999
INV-30146,C0040,2025-08-08,P003,2,141.02,282.04
INV-16665,C0083,2025-03-03,P039,1,510.34,510.34
INV-96755,C0161,2023-11-05,P040,2,66.29,132.58
INV-82110,C0126,2024-01-02,P037,1,27.21,27.21
INV-51662,C0019,2024-06-22,P046,1,400.84,400.84
INV-78236,C0057,2023-03-11,P012,1,180.44,180.44
INV-64516,C0130,2024-07-10,P011,1,552.52,552.52
INV-22051,C0138,2023-12-24,P026,9,36.5,328.5
INV-96944,C0057,2023-12-06,P014,2,229.32,458.64
INV-48479,C0085,2023-08-12,P024,1,455.02,455.02
INV-72240,C0159,2024-07-28,P034,5,571.05,2855.25
INV-25036,C0167,2024-11-15,P001,1,220.7,220.7
INV-41502,C0089,2025-07-15,P029,3,158.09,474.27
INV-91412,C0165,2023-09-07,P040,1,221.56,221.56
INV-52065,C0011,2024-01-26,P044,2,151.84,303.68
INV-43631,C0030,2024-07-07,P025,1,551.76,551.76
INV-77746,C0073,2025-04-21,P002,1,308.52,308.52
INV-76680,C0096,2024-04-01,P033,1,32.97,32.97
INV-48854,C0125,2025-07-08,P003,1,113.38,113.38
INV-51984,C0167,2024-06-10,P013,4,176.66,706.64
INV-31940,C0022,2025-03-02,P007,6,353.16,2118.96
INV-10960,C0138,2024-10-03,P035,1,352.25,352.25
INV-97862,C0017,2024-10-06,P014,1,457.68,457.68
INV-65601,C0055,2025-05-05,P044,1,218.3,218.3
INV-80484,C0027,2025-04-28,P014,4,568.41,2273.64
INV-67047,C0180,2024-10-24,P048,4,257.47,1029.88
INV-99921,C0019,2023-06-07,P048,3,291.04,873.1200000000001
INV-53478,C0007,2023-02-08,P030,1,130.76,130.76
INV-17113,C0023,2023-07-02,P005,1,119.82,119.82
INV-19232,C0065,2024-08-11,P036,1,514.47,514.47
INV-63429,C0059,2024-02-02,P017,1,51.98,51.98
INV-63011,C0116,2024-03-19,P041,1,565.06,565.06
INV-61052,C0081,2024-11-20,P002,1,251.55,251.55
INV-10773,C0031,2024-10-18,P035,3,503.14,1509.42
INV-86756,C0159,2023-02-16,P005,1,419.23,419.23
INV-56884,C0180,2025-08-08,P005,2,396.24,792.48
INV-47989,C0129,2025-03-16,P007,1,526.77,526.77
INV-89503,C0176,2023-03-30,P020,1,176.66,176.66
INV-67367,C0073,2024-01-26,P049,1,32.17,32.17
INV-14039,C0102,2024-04-30,P043,1,461.67,461.67
INV-38818,C0041,2023-05-20,P035,1,255.77,255.77
INV-48663,C0101,2024-10-11,P035,1,42.23,42.23
INV-98773,C0037,2025-06-27,P020,7,143.41,1003.87
INV-11461,C0166,2024-07-20,P024,1,189.33,189.33
INV-26152,C0143,2023-02-12,P010,1,10.87,10.87
INV-88204,C0002,2024-02-08,P037,2,580.44,1160.88
INV-21157,C0138,2023-11-09,P036,1,401.2,401.2
INV-55069,C0054,2023-08-05,P048,2,510.57,1021.14
INV-77181,C0106,2023-05-26,P042,1,188.73,188.73
INV-38939,C0042,2024-09-23,P012,1,430.45,430.45
INV-25023,C0065,2023-07-05,P013,3,117.15,351.45000000000005
INV-17128,C0172,2025-05-21,P037,1,542.14,542.14
INV-94498,C0141,2024-07-16,P030,3,591.07,1773.21
INV-98039,C0019,2023-03-10,P019,2,241.99,483.98
INV-35875,C0065,2025-01-13,P007,1,400.0,400.0
INV-53365,C0149,2024-01-01,P032,1,331.25,331.25
INV-95914,C0033,2023-08-29,P043,2,108.72,217.44
INV-91201,C0026,2023-03-13,P019,3,354.43,1063.29
INV-73682,C0050,2024-04-06,P021,6,35.03,210.18
INV-96431,C0085,2023-11-10,P040,1,364.92,364.92
INV-29974,C0178,2024-08-02,P038,1,431.51,431.51
INV-51462,C0146,2024-03-14,P024,2,70.48,140.96
INV-51053,C0044,2023-09-10,P001,1,310.25,310.25
INV-93995,C0057,2024-03-22,P046,1,560.43,560.43
INV-27603,C0071,2024-11-26,P024,3,421.35,1264.0500000000002
INV-70666,C0085,2024-04-01,P031,2,282.41,564.82
INV-50038,C0092,2024-05-13,P050,5,419.81,2099.05
INV-33038,C0142,2024-10-23,P007,2,518.4,1036.8
INV-46780,C0156,2025-05-29,P006,1,486.17,486.17
INV-35746,C0036,2023-09-27,P035,1,213.75,213.75
INV-19882,C0161,2025-07-02,P005,1,587.33,587.33
INV-92788,C0005,2023-02-01,P033,3,423.69,1271.07
INV-63101,C0149,2025-02-26,P038,2,341.62,683.24
INV-14804,C0152,2024-07-18,P014,5,302.79,1513.95
INV-80736,C0067,2024-04-28,P035,1,106.19,106.19
INV-29481,C0168,2024-01-10,P050,3,443.32,1329.96
INV-87280,C0101,2025-01-20,P015,1,24.86,24.86
INV-70909,C0075,2024-05-28,P009,3,16.74,50.22
INV-62007,C0131,2024-01-08,P006,2,582.45,1164.9
INV-96858,C0129,2023-09-02,P001,1,148.63,148.63
INV-31737,C0158,2025-02-14,P044,2,492.11,984.22
INV-68487,C0132,2023-06-13,P009,1,580.55,580.55
INV-84162,C0046,2024-11-06,P037,1,307.83,307.83
INV-73373,C0038,2025-08-19,P048,2,518.96,1037.92
INV-38681,C0092,2025-02-18,P003,1,482.0,482.0
INV-18239,C0125,2023-09-28,P015,1,243.97,243.97
INV-15610,C0095,2024-11-15,P015,1,520.52,520.52
INV-57349,C0053,2024-02-02,P034,1,192.77,192.77
INV-16086,C0121,2023-02-10,P030,1,524.13,524.13
INV-23529,C0167,2024-12-21,P021,2,480.04,960.08
INV-45847,C0134,2025-05-04,P041,1,378.68,378.68
INV-81349,C0068,2024-08-06,P038,1,501.37,501.37
INV-95678,C0045,2024-01-23,P025,4,17.17,68.68
INV-95634,C0094,2025-07-08,P038,2,40.58,81.16
INV-42975,C0020,2024-01-21,P034,1,179.7,179.7
INV-63194,C0058,2023-12-28,P034,1,218.25,218.25
INV-73191,C0089,2025-06-27,P032,1,207.09,207.09
INV-75776,C0155,2025-06-22,P001,2,248.67,497.34
INV-31706,C0036,2023-08-24,P029,1,472.42,472.42
INV-94341,C0020,2023-10-15,P033,1,265.33,265.33
INV-34498,C0055,2023-06-11,P010,2,206.15,412.3
INV-25509,C0093,2024-11-07,P039,1,230.61,230.61
INV-53283,C0059,2025-01-07,P027,5,388.62,1943.1
INV-98503,C0030,2024-05-05,P031,2,383.05,766.1
INV-87436,C0123,2023-06-15,P014,1,256.82,256.82
INV-12942,C0166,2023-09-07,P027,2,69.81,139.62
INV-85168,C0012,2024-08-29,P009,1,173.03,173.03
INV-92515,C0042,2024-06-08,P009,1,588.42,588.42
INV-29249,C0011,2023-02-27,P037,1,316.03,316.03
INV-33597,C0043,2024-06-13,P017,1,582.7,582.7
INV-83872,C0104,2024-10-14,P039,1,248.12,248.12
INV-96736,C0005,2025-04-21,P047,2,425.69,851.38
INV-38389,C0073,2024-04-04,P006,1,214.45,214.45
INV-73133,C0156,2023-06-24,P031,1,165.92,165.92
INV-88753,C0057,2023-05-27,P027,1,294.99,294.99
INV-33839,C0150,2024-09-30,P050,1,179.6,179.6
INV-44671,C0169,2023-06-21,P033,2,581.44,1162.88
INV-69437,C0176,2024-09-02,P022,1,55.42,55.42
INV-40122,C0152,2024-01-23,P005,1,571.34,571.34
INV-24230,C0099,2023-01-17,P009,1,64.32,64.32
INV-76107,C0052,2024-12-01,P034,1,377.95,377.95
INV-89365,C0108,2023-04-09,P010,2,167.77,335.54
INV-90576,C0046,2024-09-06,P031,1,579.36,579.36
INV-75972,C0010,2025-02-09,P035,1,408.86,408.86
INV-73208,C0031,2024-11-06,P006,2,369.9,739.8
INV-80685,C0034,2025-04-27,P039,1,169.95,169.95
INV-98940,C0001,2024-10-26,P050,1,521.0,521.0
INV-65139,C0111,2024-01-15,P034,5,72.48,362.40000000000003
INV-79444,C0012,2024-03-15,P045,1,567.39,567.39
INV-59969,C0059,2023-12-25,P031,2,530.97,1061.94
INV-85513,C0151,2023-04-11,P048,1,356.68,356.68
INV-43360,C0109,2024-05-03,P009,2,411.27,822.54
INV-47128,C0060,2024-09-04,P006,1,19.08,19.08
INV-43791,C0140,2023-07-13,P027,1,159.33,159.33
INV-10932,C0002,2024-08-14,P046,1,574.97,574.97
INV-78126,C0134,2023-01-08,P008,1,505.48,505.48
INV-36924,C0097,2024-12-05,P042,1,406.75,406.75
INV-57483,C0081,2023-04-20,P027,7,70.12,490.84000000000003
INV-95403,C0040,2024-08-22,P028,1,265.81,265.81
INV-80268,C0065,2024-03-09,P017,1,451.55,451.55
INV-90200,C0145,2023-10-10,P024,4,266.07,1064.28
INV-36698,C0175,2024-02-28,P026,1,266.3,266.3
INV-73238,C0142,2023-07-03,P036,2,15.34,30.68
INV-82733,C0095,2024-05-10,P036,1,371.84,371.84
INV-85713,C0065,2023-12-19,P020,2,152.79,305.58
INV-28096,C0102,2025-05-25,P048,2,63.92,127.84
INV-40116,C0169,2024-04-02,P008,1,527.71,527.71
INV-23143,C0180,2023-08-08,P011,2,18.11,36.22
INV-54359,C0131,2025-03-31,P026,1,136.5,136.5
INV-99727,C0141,2024-12-24,P040,1,156.06,156.06
INV-61000,C0014,2024-10-13,P011,1,280.77,280.77
INV-29048,C0002,2024-04-27,P006,2,367.97,735.94
INV-21552,C0154,2023-03-07,P028,2,57.88,115.76
INV-58606,C0068,2023-03-23,P015,6,504.71,3028.2599999999998
INV-60374,C0156,2025-08-11,P003,3,495.56,1486.68
INV-96006,C0103,2024-06-17,P040,5,331.11,1655.5500000000002
INV-88311,C0074,2023-02-28,P046,1,373.9,373.9
INV-74797,C0045,2024-03-25,P041,2,445.37,890.74
INV-96099,C0003,2025-08-11,P013,1,50.39,50.39
INV-35525,C0133,2023-02-04,P019,1,553.25,553.25
INV-77608,C0154,2024-12-16,P033,1,327.62,327.62
INV-32214,C0060,2024-11-21,P040,1,227.38,227.38
INV-41359,C0010,2024-11-01,P024,4,403.21,1612.84
INV-21382,C0001,2023-10-10,P011,3,278.06,834.1800000000001
INV-97773,C0103,2024-02-09,P023,1,156.55,156.55
INV-36255,C0104,2024-06-14,P038,2,262.28,524.56
INV-18993,C0004,2025-07-30,P048,1,393.1,393.1
INV-47289,C0024,2025-01-13,P036,5,47.76,238.79999999999998
INV-55625,C0144,2023-12-22,P038,3,182.51,547.53
INV-89477,C0071,2023-07-19,P015,1,22.93,22.93
INV-85354,C0117,2023-01-05,P026,1,306.55,306.55
INV-63363,C0067,2024-06-02,P012,1,299.75,299.75
INV-19487,C0028,2024-05-30,P036,5,72.18,360.90000000000003
INV-25336,C0076,2025-04-02,P022,2,251.71,503.42
INV-80504,C0132,2025-04-12,P017,2,163.54,327.08
INV-68034,C0148,2024-01-22,P017,1,104.67,104.67
INV-41886,C0145,2025-02-14,P031,1,119.53,119.53
INV-70142,C0087,2024-11-28,P050,2,530.2,1060.4
INV-13584,C0118,2024-05-08,P038,3,414.23,1242.69
INV-18854,C0030,2024-01-27,P017,1,180.62,180.62
INV-98724,C0163,2024-12-19,P015,1,157.47,157.47
INV-64057,C0059,2023-12-28,P021,1,325.98,325.98
INV-11274,C0133,2024-12-18,P035,1,218.74,218.74
INV-47655,C0068,2023-04-06,P016,3,475.68,1427.04
INV-54825,C0103,2023-03-19,P044,1,549.14,549.14
INV-72463,C0142,2023-11-18,P012,6,202.78,1216.68
INV-85197,C0091,2023-10-03,P014,1,308.32,308.32
INV-99536,C0047,2025-08-10,P048,5,527.03,2635.1499999999996
INV-36170,C0049,2023-08-29,P032,1,241.71,241.71
INV-37102,C0062,2023-08-23,P017,1,306.85,306.85
INV-91080,C0052,2023-12-31,P016,1,516.7,516.7
INV-23983,C0040,2023-05-03,P050,2,504.37,1008.74
INV-96956,C0021,2024-05-19,P044,3,451.53,1354.59
INV-80972,C0158,2023-02-13,P001,1,370.22,370.22
INV-91352,C0124,2023-11-19,P024,1,407.45,407.45
INV-46009,C0127,2024-05-17,P037,1,419.43,419.43
INV-76995,C0047,2023-10-14,P049,1,79.36,79.36
INV-85584,C0102,2023-05-12,P015,1,11.18,11.18
INV-65466,C0014,2024-05-04,P034,2,442.12,884.24
INV-75860,C0139,2023-12-22,P003,1,105.2,105.2
INV-32911,C0101,2024-04-13,P044,1,21.29,21.29
INV-77922,C0031,2024-04-16,P045,1,535.6,535.6
INV-11103,C0081,2023-01-13,P045,1,219.02,219.02
INV-59732,C0173,2024-08-17,P014,1,141.19,141.19
INV-57395,C0026,2024-09-19,P021,1,368.57,368.57
INV-81901,C0067,2023-09-27,P012,1,44.06,44.06
INV-71780,C0061,2024-09-19,P018,1,148.18,148.18
INV-34105,C0088,2024-05-25,P024,1,576.32,576.32
INV-64931,C0109,2024-12-18,P014,1,338.56,338.56
INV-62506,C0096,2023-10-14,P024,1,263.08,263.08
INV-84895,C0116,2023-05-15,P012,1,420.89,420.89
INV-39958,C0148,2025-04-13,P044,2,111.3,222.6
INV-45382,C0026,2025-04-03,P047,1,253.06,253.06
INV-66651,C0061,2025-05-26,P036,4,382.54,1530.16
INV-29116,C0098,2025-03-30,P013,1,78.08,78.08
INV-11276,C0039,2023-06-30,P031,1,79.15,79.15
INV-27625,C0108,2025-07-03,P032,1,94.28,94.28
INV-79990,C0162,2025-01-07,P034,2,131.69,263.38
INV-49326,C0081,2023-09-14,P032,1,538.45,538.45
INV-16253,C0144,2024-02-12,P037,1,309.6,309.6
INV-31409,C0026,2023-03-03,P045,1,20.69,20.69
INV-72460,C0056,2025-05-09,P017,3,50.74,152.22
INV-68963,C0162,2025-02-01,P007,1,340.8,340.8
INV-57312,C0086,2024-01-04,P017,1,416.29,416.29
INV-43779,C0144,2023-12-19,P036,1,15.89,15.89
INV-25890,C0006,2023-12-26,P027,2,326.04,652.08
INV-36077,C0174,2024-08-13,P039,3,494.62,1483.8600000000001
INV-95082,C0148,2024-07-05,P042,3,296.21,888.6299999999999
INV-47304,C0045,2023-12-30,P050,1,477.02,477.02
INV-76904,C0084,2024-05-14,P044,1,118.23,118.23
INV-59947,C0115,2024-09-20,P006,3,530.71,1592.13
INV-92799,C0074,2023-05-29,P030,1,54.66,54.66
INV-54222,C0043,2024-03-07,P041,1,484.09,484.09
INV-84925,C0162,2024-02-19,P040,4,130.05,520.2
INV-31233,C0019,2023-12-18,P006,1,527.64,527.64
INV-51533,C0059,2024-10-30,P021,1,329.64,329.64
INV-45058,C0075,2024-09-11,P046,6,49.27,295.62
INV-45553,C0166,2025-06-27,P026,2,53.72,107.44
INV-57600,C0114,2025-02-04,P050,1,484.25,484.25
INV-69020,C0151,2024-02-28,P034,1,598.34,598.34
INV-13027,C0043,2023-05-09,P012,1,199.49,199.49
INV-42983,C0061,2025-08-21,P043,1,216.81,216.81
INV-20494,C0180,2023-08-04,P048,1,50.54,50.54
INV-23501,C0043,2023-04-08,P026,1,283.9,283.9
INV-81884,C0017,2023-02-25,P031,2,397.47,794.94
INV-62037,C0007,2024-06-20,P050,2,14.93,29.86
INV-44400,C0022,2024-09-24,P007,1,400.39,400.39
INV-95830,C0040,2025-08-11,P006,1,13.13,13.13
INV-40062,C0100,2023-09-11,P020,3,465.96,1397.8799999999999
INV-92114,C0073,2023-05-10,P029,1,49.21,49.21
INV-32361,C0034,2023-01-30,P034,2,354.39,708.78
INV-56771,C0009,2025-05-31,P043,3,453.53,1360.59
INV-71235,C0084,2025-06-10,P031,3,315.62,946.86
INV-81898,C0139,2024-03-31,P018,1,405.98,405.98
INV-80685,C0035,2023-07-01,P045,1,447.93,447.93
INV-69840,C0152,2024-10-08,P039,1,125.04,125.04
INV-67013,C0163,2024-06-20,P037,4,452.49,1809.96
INV-79964,C0164,2023-11-14,P041,4,457.64,1830.56
INV-80735,C0089,2023-08-21,P031,1,395.94,395.94
INV-50352,C0023,2024-01-10,P029,4,351.5,1406.0
INV-30410,C0106,2023-11-07,P017,2,102.32,204.64
INV-78592,C0003,2025-04-14,P001,1,432.67,432.67
INV-47586,C0035,2024-04-25,P023,1,129.33,129.33
INV-74478,C0137,2025-08-27,P001,1,152.49,152.49
INV-11197,C0123,2025-02-23,P020,1,260.66,260.66
INV-88250,C0111,2023-08-25,P019,4,309.17,1236.68
INV-58974,C0002,2023-07-13,P036,1,55.41,55.41
INV-67292,C0106,2024-02-09,P036,2,235.85,471.7
INV-94671,C0064,2024-02-04,P011,3,399.11,1197.33
INV-44469,C0097,2023-03-23,P015,3,170.45,511.34999999999997
INV-41399,C0109,2024-06-13,P041,2,165.8,331.6
INV-99737,C0157,2023-10-06,P045,5,385.46,1927.3
INV-79722,C0073,2025-04-08,P042,1,169.01,169.01
INV-34641,C0069,2025-05-23,P027,1,419.84,419.84
INV-27907,C0018,2023-10-24,P012,1,361.23,361.23
INV-69682,C0029,2024-09-24,P041,1,400.56,400.56
INV-91625,C0116,2024-05-18,P018,3,469.03,1407.09
INV-12542,C0049,2023-06-05,P021,2,120.76,241.52
INV-12900,C0013,2023-07-10,P035,1,422.38,422.38
INV-45283,C0027,2023-05-09,P019,1,265.08,265.08
INV-11075,C0113,2023-08-27,P047,1,163.15,163.15
INV-11930,C0024,2024-05-20,P010,1,528.72,528.72
INV-65082,C0056,2023-11-16,P022,1,338.83,338.83
INV-70776,C0128,2024-12-14,P024,1,403.44,403.44
INV-20515,C0009,2025-05-13,P022,1,539.77,539.77
INV-44931,C0038,2025-03-05,P004,4,201.92,807.68
INV-81197,C0101,2024-04-26,P005,4,597.73,2390.92
INV-42778,C0047,2025-04-16,P013,3,508.47,1525.41
INV-25985,C0098,2025-02-25,P001,1,350.25,350.25
INV-68059,C0064,2023-09-11,P025,1,66.0,66.0
INV-70402,C0009,2025-01-22,P013,13,202.72,2635.36
INV-97294,C0025,2023-08-02,P034,2,485.93,971.86
INV-99318,C0122,2023-11-16,P025,3,598.6,1795.8000000000002
INV-92465,C0083,2025-01-15,P011,1,33.81,33.81
INV-82034,C0011,2024-06-17,P048,1,86.75,86.75
INV-73075,C0032,2024-10-15,P017,1,222.65,222.65
INV-57241,C0077,2025-06-27,P013,3,344.05,1032.15
INV-38545,C0014,2023-04-26,P043,1,396.06,396.06
INV-66906,C0061,2023-11-29,P041,1,18.49,18.49
INV-46188,C0004,2024-08-21,P011,2,378.01,756.02
INV-41862,C0031,2023-01-10,P026,2,32.97,65.94
INV-72294,C0011,2024-12-05,P038,3,375.52,1126.56
INV-58679,C0153,2025-02-28,P010,1,378.52,378.52
INV-30669,C0023,2024-05-26,P016,3,356.29,1068.8700000000001
INV-91087,C0024,2023-12-13,P044,1,594.5,594.5
INV-17834,C0161,2023-12-31,P004,2,270.95,541.9
INV-80300,C0166,2025-03-21,P010,2,239.65,479.3
INV-73942,C0028,2023-08-27,P009,1,362.14,362.14
INV-94495,C0082,2025-02-13,P036,5,558.19,2790.9500000000003
INV-35292,C0089,2023-01-22,P029,1,321.33,321.33
INV-56945,C0177,2025-01-11,P025,1,597.42,597.42
INV-15175,C0035,2024-05-11,P017,7,393.21,2752.47
INV-48628,C0113,2024-07-09,P036,3,431.91,1295.73
INV-34874,C0179,2024-08-03,P032,1,41.48,41.48
INV-55569,C0048,2023-11-28,P035,1,408.12,408.12
INV-88470,C0120,2025-07-25,P018,2,230.14,460.28
INV-19027,C0142,2024-06-27,P011,5,108.74,543.6999999999999
INV-48754,C0040,2025-04-19,P029,1,417.62,417.62
INV-58118,C0068,2024-04-09,P035,2,392.7,785.4
INV-93627,C0001,2024-06-02,P050,1,102.16,102.16
INV-34318,C0098,2025-06-23,P047,2,363.59,727.18
INV-57720,C0005,2025-03-05,P040,1,426.03,426.03
INV-52034,C0159,2025-01-08,P016,1,403.98,403.98
INV-80642,C0017,2025-04-18,P043,3,110.14,330.42
INV-78690,C0100,2024-11-30,P013,1,469.67,469.67
INV-82281,C0128,2023-06-07,P050,1,422.79,422.79
INV-52283,C0157,2024-02-24,P019,3,483.66,1450.98
INV-24478,C0165,2023-04-09,P021,6,326.2,1957.1999999999998
INV-18739,C0134,2023-02-14,P043,1,247.11,247.11
INV-14099,C0034,2023-07-26,P012,1,347.84,347.84
INV-35115,C0028,2023-04-12,P032,1,553.57,553.57
INV-94115,C0009,2025-05-06,P037,1,359.78,359.78
INV-74213,C0100,2024-06-22,P043,1,40.67,40.67
INV-87371,C0160,2023-09-20,P045,1,259.77,259.77
INV-38930,C0013,2024-09-12,P024,1,368.04,368.04
INV-37359,C0019,2024-11-02,P001,4,530.92,2123.68
INV-71349,C0126,2025-03-31,P006,2,134.63,269.26
INV-57307,C0164,2024-07-25,P004,3,532.8,1598.3999999999999
INV-17641,C0107,2025-04-23,P024,1,445.08,445.08
INV-79339,C0158,2023-02-11,P018,1,483.56,483.56
INV-20215,C0019,2025-08-25,P020,11,27.72,304.91999999999996
INV-22729,C0056,2023-04-14,P034,4,377.35,1509.4
INV-60506,C0060,2023-07-14,P035,7,284.36,1990.52
INV-96098,C0050,2023-09-12,P034,3,46.81,140.43
INV-33448,C0146,2024-07-25,P041,1,49.54,49.54
INV-23829,C0143,2025-02-23,P027,7,492.01,3444.0699999999997
INV-56918,C0164,2024-11-21,P037,3,563.4,1690.1999999999998
INV-97194,C0118,2024-03-13,P045,1,237.5,237.5
INV-33644,C0027,2024-07-17,P011,1,134.37,134.37
INV-54238,C0103,2024-11-04,P033,1,286.77,286.77
INV-88632,C0041,2024-03-29,P035,1,69.58,69.58
INV-82100,C0091,2023-11-29,P021,1,96.89,96.89
INV-93000,C0096,2024-03-16,P027,7,457.98,3205.86
INV-41551,C0083,2024-07-30,P039,6,269.45,1616.6999999999998
INV-59160,C0140,2025-02-23,P014,1,480.99,480.99
INV-43303,C0141,2024-01-04,P048,1,186.64,186.64
INV-62047,C0116,2023-01-01,P029,1,86.51,86.51
INV-88087,C0009,2023-01-17,P019,1,219.64,219.64
INV-49562,C0133,2023-01-07,P009,2,46.91,93.82
INV-38157,C0077,2025-05-26,P015,1,487.32,487.32
INV-46170,C0081,2025-07-30,P002,1,212.16,212.16
INV-82918,C0142,2024-08-07,P033,3,101.41,304.23
INV-22358,C0147,2023-02-08,P010,1,295.88,295.88
INV-30461,C0118,2023-05-22,P023,1,342.41,342.41
INV-86304,C0068,2023-09-13,P024,3,90.92,272.76
INV-49361,C0060,2023-04-05,P017,1,308.25,308.25
INV-84588,C0147,2025-07-28,P026,1,378.16,378.16
INV-20118,C0056,2025-01-10,P047,1,297.82,297.82
INV-32662,C0084,2024-05-14,P031,1,281.15,281.15
INV-85527,C0177,2025-04-19,P045,1,495.2,495.2
INV-94181,C0025,2023-11-04,P039,1,256.98,256.98
INV-85534,C0010,2024-01-26,P047,1,437.75,437.75
INV-17329,C0021,2025-08-01,P050,1,403.66,403.66
INV-66925,C0086,2024-03-02,P023,3,518.7,1556.1000000000001
INV-39716,C0031,2025-02-04,P050,1,327.43,327.43
INV-11498,C0168,2024-10-11,P039,3,593.78,1781.34
INV-17094,C0162,2023-11-09,P025,4,229.17,916.68
INV-51853,C0135,2024-07-06,P003,1,298.74,298.74
INV-52838,C0145,2024-05-29,P010,2,300.62,601.24
INV-30079,C0179,2023-02-21,P015,1,504.56,504.56
INV-61495,C0173,2024-04-01,P047,1,517.28,517.28
INV-76155,C0153,2023-04-03,P037,1,203.66,203.66
INV-47982,C0057,2025-03-16,P028,1,459.84,459.84
INV-27326,C0101,2023-12-11,P010,1,125.89,125.89
INV-84899,C0022,2025-02-02,P031,6,113.54,681.24
INV-62322,C0013,2023-09-26,P036,1,351.8,351.8
INV-75774,C0022,2024-03-20,P026,1,390.4,390.4
INV-27677,C0179,2024-05-07,P009,1,336.07,336.07
INV-73944,C0144,2024-02-09,P013,1,400.38,400.38
INV-35703,C0167,2024-07-28,P037,1,346.82,346.82
INV-78714,C0158,2023-09-10,P048,1,174.4,174.4
INV-44898,C0063,2025-03-06,P005,1,117.87,117.87
INV-99749,C0111,2025-08-04,P021,3,178.57,535.71
INV-24749,C0148,2024-11-18,P006,5,582.26,2911.3
INV-57876,C0106,2023-12-23,P028,1,94.37,94.37
INV-55157,C0049,2024-08-31,P021,1,480.66,480.66
INV-49953,C0168,2023-06-23,P002,1,61.34,61.34
INV-67961,C0090,2024-09-30,P040,1,508.62,508.62
INV-15882,C0038,2025-08-04,P029,3,113.32,339.96
INV-99831,C0060,2024-01-18,P013,2,140.1,280.2
INV-21247,C0040,2023-04-26,P049,1,525.7,525.7
INV-91396,C0014,2025-08-06,P016,1,165.32,165.32
INV-11800,C0038,2023-12-18,P019,1,523.69,523.69
INV-49992,C0178,2024-04-05,P008,3,380.12,1140.3600000000001
INV-53499,C0121,2023-08-03,P002,2,99.71,199.42
INV-36712,C0138,2024-07-13,P014,1,217.22,217.22
INV-43902,C0134,2024-07-15,P049,1,296.82,296.82
INV-28526,C0124,2024-12-12,P040,5,33.63,168.15
INV-12410,C0179,2024-01-21,P043,1,132.45,132.45
INV-79048,C0150,2023-02-14,P043,1,545.98,545.98
INV-17878,C0066,2023-10-18,P011,1,285.12,285.12
INV-90997,C0052,2023-10-05,P045,2,101.15,202.3
INV-95820,C0014,2025-08-25,P030,1,263.69,263.69
INV-60940,C0003,2024-11-07,P005,1,599.74,599.74
INV-96520,C0070,2024-01-04,P043,2,244.74,489.48
INV-48337,C0028,2025-06-07,P002,3,110.72,332.15999999999997
INV-40299,C0167,2024-01-25,P025,1,130.62,130.62
INV-23055,C0131,2025-07-14,P046,1,311.24,311.24
INV-88263,C0081,2024-06-28,P032,1,547.26,547.26
INV-36066,C0023,2024-05-27,P012,1,305.75,305.75
INV-12816,C0118,2023-02-10,P036,1,30.6,30.6
INV-49967,C0064,2023-12-08,P034,1,268.53,268.53
INV-30578,C0126,2023-01-19,P026,3,104.8,314.4
INV-56125,C0089,2023-12-30,P044,1,274.93,274.93
INV-40959,C0161,2024-05-28,P020,1,39.27,39.27
INV-92023,C0071,2023-09-21,P004,2,75.84,151.68
